año,conglome,vivienda,hogar,ubigeop,codperso,mhogar,sexo,edad,estciv,reljh,ocu500,ocupinf,emplpsec,htop,htos,gnestudios,fac500a,ubidpto,htsemps,hocios,salanual,salsem,dominio,estrato,pobreza,estrsocial,zona,inghogpc,gashogpc,inghogpcs,gashogpcs,ln_salsem,ln_inghogpcs,ln_gashogpcs
2022,019056,037,11,190101,01,1,1,49,2,1,1,1,1,48,NA,6,25.8221187591553,19,48,120,16459,315.651795354689,5,3,2,3,Urbana,4626.08984375,2573.048828125,88.7194583298973,49.3461013508071,5.75463969259942,4.48547923763458,3.89885876277518
2022,019056,037,11,190101,02,1,2,44,2,2,1,1,1,3,3,6,18.0296611785889,19,6,162,1059,20.3095723482967,5,3,2,3,Urbana,4626.08984375,2573.048828125,88.7194583298973,49.3461013508071,3.01109231915676,4.48547923763458,3.89885876277518
2022,019056,052,11,190101,01,1,1,49,1,1,1,2,NA,77,NA,8,25.8221187591553,19,77,91,26368,505.687255599516,5,3,3,3,Urbana,7506.3349609375,6468.07373046875,143.956990519083,124.045147670512,6.22591840626455,4.96951457801234,4.82064559345589
2022,019056,070,11,190101,01,1,1,37,1,1,1,2,NA,0,NA,8,25.5290622711182,19,0,168,32543,624.111815798508,5,3,3,3,Urbana,14990.451171875,5774.9423828125,287.487868374697,110.752228641148,6.43632954430125,5.66118066238951,4.70729553189341
2022,019056,070,11,190101,02,1,2,28,1,2,1,2,NA,0,NA,8,25.7317752838135,19,0,168,21273,407.97500714383,5,3,3,3,Urbana,14990.451171875,5774.9423828125,287.487868374697,110.752228641148,6.01120591552746,5.66118066238951,4.70729553189341
2022,019056,082,11,190101,01,1,1,60,2,1,1,2,NA,0,NA,10,28.6671657562256,19,0,168,34392,659.572060625704,5,3,3,3,Urbana,18947.771484375,9976.7783203125,363.3816202086,191.335317374225,6.49159123173147,5.8954535773814,5.25402747714939
2022,019056,082,11,190101,02,1,2,52,2,2,1,2,NA,48,NA,8,14.9526996612549,19,48,120,36309,696.336413970071,5,3,3,3,Urbana,18947.771484375,9976.7783203125,363.3816202086,191.335317374225,6.54583289696207,5.8954535773814,5.25402747714939
2022,019057,007,11,190113,03,1,2,42,5,3,1,2,NA,42,NA,10,38.1077880859375,19,42,126,112133,2150.49412288154,5,3,3,4,Urbana,96135.3125,20788.7265625,1843.68940929638,398.687578989661,7.67345291931215,7.51952395679363,5.9881781001264
2022,019057,015,11,190113,02,1,2,44,5,3,1,1,1,12,NA,9,38.1077880859375,19,12,156,1514.55322265625,29.0462023143371,5,3,2,4,Urbana,4433.064453125,2652.97998046875,85.01760456601,50.879026300201,3.36888774546939,4.44285834758677,3.92945078166716
2022,019057,015,11,190113,05,1,2,26,6,5,1,1,1,12,NA,9,54.3870964050293,19,12,156,594,11.391771458818,5,3,2,4,Urbana,4433.064453125,2652.97998046875,85.01760456601,50.879026300201,2.432891292918,4.44285834758677,3.92945078166716
2022,019057,024,11,190113,01,1,2,48,6,1,1,2,NA,30,NA,11,34.3322563171387,19,30,138,55941,1072.84021410393,5,3,3,4,Urbana,19727.703125,12875.2252604167,378.339201022575,246.921925332436,6.97806481644755,5.9357911504379,5.50907219488893
2022,019057,024,11,190113,03,1,2,36,6,11,1,1,1,22,NA,10,42.0449447631836,19,22,146,878,16.8383423246501,5,3,3,4,Urbana,19727.703125,12875.2252604167,378.339201022575,246.921925332436,2.82365856719047,5.9357911504379,5.50907219488893
2022,019057,040,11,190113,01,1,1,53,2,1,1,2,NA,40,NA,10,44.0993118286133,19,40,128,58664,1125.06208899006,5,3,3,4,Urbana,63935.26953125,24519.900390625,1226.15484622547,470.244278523538,7.02559350332898,7.11163841049909,6.15325230122469
2022,019057,040,11,190113,02,1,2,50,2,2,1,2,NA,40,NA,11,31.60426902771,19,40,128,59599,1142.99358110117,5,3,3,4,Urbana,63935.26953125,24519.900390625,1226.15484622547,470.244278523538,7.04140604794454,7.11163841049909,6.15325230122469
2022,019057,049,11,190113,01,1,1,71,5,1,1,1,2,50,NA,8,28.6554546356201,19,50,118,48768,935.275943608813,5,3,3,4,Urbana,62818.2265625,55274.6171875,1204.73212196675,1060.06028025867,6.84084161260167,7.09401251578946,6.96608105365774
2022,019057,057,11,190113,01,1,2,50,6,1,1,2,NA,30,NA,8,31.60426902771,19,30,138,30480,584.547464755508,5,3,3,4,Urbana,36720.8359375,17071.240234375,704.23463093729,327.393379240031,6.37083798335593,6.55711158321312,5.79116244249686
2022,019057,066,11,190113,01,1,1,48,2,1,1,2,NA,40,NA,11,54.5780487060547,19,40,128,55941,1072.84021410393,5,3,3,4,Urbana,25915.951171875,12888.23828125,497.017833144589,247.171489910419,6.97806481644755,6.20862590703155,5.51008238685469
2022,019057,066,11,190113,02,1,2,49,2,2,1,2,NA,30,NA,11,34.3322563171387,19,30,138,26680,511.67081232536,5,3,3,4,Urbana,25915.951171875,12888.23828125,497.017833144589,247.171489910419,6.23768147358491,6.20862590703155,5.51008238685469
2022,019057,066,11,190113,03,1,2,26,6,3,1,1,2,48,NA,10,54.3870964050293,19,48,120,15811,303.224408308706,5,3,3,4,Urbana,25915.951171875,12888.23828125,497.017833144589,247.171489910419,5.7144731528655,6.20862590703155,5.51008238685469
2022,019057,092,11,190113,03,1,2,37,6,3,1,1,2,36,NA,10,42.0449447631836,19,36,132,36576,701.45695770661,5,3,3,4,Urbana,18210.798828125,6024.58447265625,349.247909650691,115.539881223642,6.55315954014989,5.85578201286702,4.74961576234188
2022,019058,017,11,190113,01,1,2,32,2,1,1,2,NA,48,NA,11,70.8498840332031,19,48,120,27225,522.122858529157,5,3,3,4,Urbana,21179.61328125,9900.8837890625,406.184030448057,189.879807012316,6.25790292135651,6.00680633386842,5.24639127731603
2022,019058,017,11,190113,02,1,1,31,2,2,1,2,NA,50,NA,10,92.2361297607422,19,50,118,34657,664.654248229385,5,3,3,4,Urbana,21179.61328125,9900.8837890625,406.184030448057,189.879807012316,6.49926697797209,6.00680633386842,5.24639127731603
2022,019058,034,11,190113,01,1,1,49,1,1,1,2,NA,48,NA,10,64.0492782592773,19,48,120,26095,500.451643464403,5,3,2,4,Urbana,7027.2451171875,2941.51171875,134.768973670193,56.4125071438297,6.21551097763287,4.90356200633464,4.03269089178869
2022,019058,035,11,190113,01,1,2,41,2,1,1,2,NA,45,NA,11,44.7208404541016,19,45,123,51777,992.982745493634,5,3,3,4,Urbana,24495.12109375,16399.53125,469.769059522006,314.51129971674,6.90071328775486,6.15224121122675,5.75102000464209
2022,019058,035,11,190113,02,1,1,56,2,2,1,2,NA,20,NA,11,51.2230377197266,19,20,148,40190,770.766489780967,5,3,3,4,Urbana,24495.12109375,16399.53125,469.769059522006,314.51129971674,6.6473854609986,6.15224121122675,5.75102000464209
2022,019058,079,11,190113,01,1,1,59,2,1,1,2,NA,40,NA,11,51.2230377197266,19,40,128,49556,950.388259954855,5,3,3,4,Urbana,14002.028125,8769.871875,268.531825521787,168.18918539245,6.85687059579098,5.5929694377321,5.12508944935078
2022,019058,079,11,190113,03,1,1,38,1,3,1,1,1,28,NA,9,63.3223838806152,19,28,140,5486,105.21087242942,5,3,3,4,Urbana,14002.028125,8769.871875,268.531825521787,168.18918539245,4.6559666450529,5.5929694377321,5.12508944935078
2022,019058,088,11,190113,01,1,1,32,1,1,1,2,NA,46,NA,10,92.2361297607422,19,46,122,59735,1145.60179813551,5,3,3,4,Urbana,22345.103515625,21622.173828125,428.535879585236,414.671486014875,7.04368536580668,6.06037446752014,6.02748660678585
2022,019058,088,11,190113,03,1,1,29,1,10,1,2,NA,48,NA,10,87.2270736694336,19,48,120,16471,315.881932151837,5,3,3,4,Urbana,22345.103515625,21622.173828125,428.535879585236,414.671486014875,5.75536851133803,6.06037446752014,6.02748660678585
2022,019058,093,11,190113,02,1,2,45,1,2,1,2,NA,44,NA,10,40.2901229858398,19,44,124,8287,158.928636497011,5,3,3,4,Urbana,8185.98567708333,4530.9814453125,156.991377101836,86.8954631467084,5.06845527440439,5.05619088092175,4.46470582316058
2022,019059,007,11,190101,01,1,2,61,5,1,1,1,1,21,10,4,218.189727783203,19,31,137,3757,72.0519955737023,5,3,3,5,Urbana,10293.728515625,3830.95345052083,197.413809274609,73.4702797604436,4.27738801912932,5.28530208035101,4.29688096744369
2022,019059,007,11,190101,02,1,1,24,6,3,1,1,2,60,NA,5,277.369018554688,19,60,108,15302,293.462772496351,5,3,3,5,Urbana,10293.728515625,3830.95345052083,197.413809274609,73.4702797604436,5.68175079134715,5.28530208035101,4.29688096744369
2022,019059,037,11,190101,01,1,2,29,1,1,1,1,2,84,NA,6,246.015396118164,19,84,84,4751,91.1149936041148,5,3,3,5,Urbana,13210.7239583333,8835.74153645833,253.35614164792,169.452438135553,4.51212237474227,5.53479617338029,5.1325722864745
2022,019059,037,11,190101,02,1,1,39,1,2,1,2,NA,55,NA,6,244.07731628418,19,55,113,25129,481.925631294002,5,3,3,5,Urbana,13210.7239583333,8835.74153645833,253.35614164792,169.452438135553,6.17778981022522,5.53479617338029,5.1325722864745
2022,019059,048,11,190101,01,1,1,41,2,1,1,2,NA,77,NA,6,310.433471679688,19,77,91,33384,640.240569665285,5,3,3,5,Urbana,11566.7373046875,7814.70166015625,221.827656395933,149.870867561188,6.46184399582674,5.40190075783705,5.00977404039833
2022,019059,048,11,190101,02,1,2,46,2,2,1,1,2,30,NA,4,155.299041748047,19,30,138,8843,169.591641431528,5,3,3,5,Urbana,11566.7373046875,7814.70166015625,221.827656395933,149.870867561188,5.13339343813109,5.40190075783705,5.00977404039833
2022,019059,048,11,190101,04,1,1,18,6,3,1,1,2,10,NA,9,180.181579589844,19,10,158,3072,58.9150200698465,5,3,3,5,Urbana,11566.7373046875,7814.70166015625,221.827656395933,149.870867561188,4.07609606782291,5.40190075783705,5.00977404039833
2022,019059,061,11,190101,01,1,2,41,5,1,1,1,2,48,4,6,172.377319335938,19,52,116,7680,147.287550174616,5,3,2,5,Urbana,5018.46875,3342.79907226562,96.2445270592928,64.1084226666646,4.99238679969707,4.56689210982957,4.16057575415047
2022,019059,061,11,190101,02,1,2,21,6,3,1,1,2,60,NA,9,213.647308349609,19,60,108,10691,205.032708192295,5,3,2,5,Urbana,5018.46875,3342.79907226562,96.2445270592928,64.1084226666646,5.32316951856885,4.56689210982957,4.16057575415047
2022,019059,088,11,190101,01,1,2,42,5,1,1,1,1,27,35,6,172.377319335938,19,62,106,2867,54.9835164519043,5,3,3,5,Urbana,3418.8212890625,5691.2587890625,65.5663817904739,109.147339121194,4.00703343943872,4.18306309188483,4.6926987045146
2022,019059,100,11,190101,01,1,1,26,2,1,1,2,NA,54,NA,8,336.218414306641,19,54,114,19435,372.725721047353,5,3,3,5,Urbana,9052.87044270833,7385.05598958333,173.616550723269,141.631094350014,5.92084281684168,5.15684913594952,4.95322575001997
2022,019059,100,11,190101,02,1,2,26,2,2,1,1,1,4,NA,8,246.015396118164,19,4,164,3101,59.4711839962871,5,3,3,5,Urbana,9052.87044270833,7385.05598958333,173.616550723269,141.631094350014,4.0854918926558,5.15684913594952,4.95322575001997
2022,019060,008,11,190101,02,1,2,41,1,2,1,2,NA,13,NA,10,38.1077880859375,19,13,155,10119,194.062854194914,5,3,3,4,Urbana,6436.34296875,4385.53671875,123.436613014428,84.106114518947,5.26818209728511,4.81572776936372,4.43207926967425
2022,019060,023,11,190101,02,1,2,58,1,2,1,2,NA,60,NA,8,41.1924781799316,19,60,108,8644,165.775206212159,5,3,3,4,Urbana,6725.7509765625,11702.5537109375,128.986899013336,224.432352457142,5.11063269118213,4.85971084116815,5.41357433641676
2022,019060,030,11,190101,01,1,2,36,5,1,1,1,2,21,NA,7,42.0449447631836,19,21,147,975,18.6986147682618,5,3,3,4,Urbana,3283.47387695312,4514.767578125,62.9706801300489,86.5845125247157,2.9284494445532,4.14266922330065,4.46112096036824
2022,019060,037,11,190101,01,1,1,56,5,1,1,1,1,56,NA,6,43.6484794616699,19,56,112,10485,201.082026507923,5,3,3,4,Urbana,14328.4248046875,13018.779296875,274.791482727035,249.675014179783,5.30371291689137,5.61601256542475,5.52016012892216
2022,019060,044,11,190101,01,1,1,46,1,1,1,2,NA,45,NA,8,54.5780487060547,19,45,123,18685,358.342171225613,5,3,2,4,Urbana,4390.52109375,3474.749609375,84.2017051938039,66.6389788326886,5.8814883154749404,4.4332151727511,4.19928967410205
2022,019060,051,11,190101,01,1,1,55,2,1,1,2,NA,77,NA,5,43.6484794616699,19,77,91,52245,1001.9580805824,5,3,3,4,Urbana,17658.34765625,9651.88020833333,338.652964377701,185.104399800037,6.90971144502356,5.82497587913715,5.22091998915129
2022,019060,051,11,190101,03,1,1,32,6,3,1,2,NA,77,NA,8,78.596794128418,19,77,91,49687,952.900586657052,5,3,3,4,Urbana,17658.34765625,9651.88020833333,338.652964377701,185.104399800037,6.85951058200833,5.82497587913715,5.22091998915129
2022,019060,058,11,190101,01,1,1,38,2,1,1,1,2,24,4,8,53.9586448669434,19,28,140,3414,65.4739187885599,5,3,3,4,Urbana,8585.6640625,7179.6650390625,164.656435727587,137.692093057013,4.18165187690974,5.1038610953806,4.92501998256823
2022,019060,058,11,190101,02,1,2,37,2,2,1,2,NA,36,NA,8,42.0449447631836,19,36,132,24384,467.637971804407,5,3,3,4,Urbana,8585.6640625,7179.6650390625,164.656435727587,137.692093057013,6.14769443204172,5.1038610953806,4.92501998256823
2022,019060,073,11,190101,01,1,1,31,2,1,1,2,NA,48,20,9,78.596794128418,19,68,100,21372,409.873635720299,5,3,3,4,Urbana,14614.046875,11745.6393229167,280.269161765073,225.258651185812,6.01584890663301,5.63575043344209,5.41724930279115
2022,019060,073,11,190101,02,1,2,31,2,2,1,1,2,66,NA,9,60.3730201721191,19,66,102,19841,380.512016017521,5,3,3,4,Urbana,14614.046875,11745.6393229167,280.269161765073,225.258651185812,5.94151775634982,5.63575043344209,5.41724930279115
2022,019062,013,11,190101,01,1,2,64,5,1,1,1,1,55,2,4,54.9986038208008,19,57,111,3351,64.2657006035338,5,3,3,4,Urbana,8040.3896484375,3966.42822265625,154.19912679267,76.0684239399084,4.16302606129266,5.03824479829004,4.33163325024467
2022,019062,023,11,190101,01,1,1,49,2,1,1,2,NA,0,NA,6,62.2302856445312,19,0,168,17498,335.577806374406,5,3,2,4,Urbana,4463.3583984375,2432.53287760417,85.5985838616092,46.6512771173864,5.81585384122156,4.44966873933806,3.84270030349711
2022,019062,023,11,190101,02,1,2,47,2,2,1,1,1,11,NA,5,39.1458854675293,19,11,157,693,13.2904000352876,5,3,2,4,Urbana,4463.3583984375,2432.53287760417,85.5985838616092,46.6512771173864,2.58704197274525,4.44966873933806,3.84270030349711
2022,019062,023,11,190101,03,1,2,24,6,3,1,1,2,12,NA,7,53.8536071777344,19,12,156,2326,44.6081825138226,5,3,2,4,Urbana,4463.3583984375,2432.53287760417,85.5985838616092,46.6512771173864,3.79791730663396,4.44966873933806,3.84270030349711
2022,019062,023,11,190101,04,1,1,21,6,3,1,1,2,6,NA,9,69.9158020019531,19,6,162,578,11.0849223959542,5,3,2,4,Urbana,4463.3583984375,2432.53287760417,85.5985838616092,46.6512771173864,2.40558584222773,4.44966873933806,3.84270030349711
2022,019062,043,11,190101,01,1,1,33,2,1,1,1,1,33,27,6,89.6166305541992,19,60,108,12850,246.438153612476,5,3,3,4,Urbana,6008.224609375,6283.99739583333,115.226130678865,120.51491949687,5.50711106387871,4.74689655134962,4.79177355851852
2022,019062,062,11,190101,01,1,1,16,6,1,1,1,2,54,NA,5,45.4179725646973,19,54,114,10928,209.577909935964,5,3,3,4,Urbana,11768.3828125,23531.484375,225.694827339868,451.288370516408,5.34509555536592,5.41918376526165,6.11210653764742
2022,019062,072,11,190101,01,1,1,55,2,1,1,1,1,8,NA,6,49.768310546875,19,8,160,3861,74.0465144823169,5,3,2,4,Urbana,3324.65185546875,2420.0185546875,63.7603941374329,46.4112766011768,4.30469346981959,4.15513221604116,3.83754245990293
2022,019062,072,11,190101,02,1,2,52,2,2,1,1,1,5,NA,5,36.0354156494141,19,5,163,300,5.75341992869595,5,3,2,4,Urbana,3324.65185546875,2420.0185546875,63.7603941374329,46.4112766011768,1.74979444821155,4.15513221604116,3.83754245990293
2022,019062,072,11,190101,03,1,1,27,6,3,1,1,1,36,NA,6,84.7498321533203,19,36,132,5932,113.764290056748,5,3,2,4,Urbana,3324.65185546875,2420.0185546875,63.7603941374329,46.4112766011768,4.73412867681317,4.15513221604116,3.83754245990293
2022,019069,021,11,190113,01,1,1,36,5,1,1,1,2,40,NA,4,10.313943862915,19,40,128,16541,317.224396801866,5,3,3,1,Urbana,18466.142578125,6856.46240234375,354.144909050417,131.493691419997,5.75960939979757,5.86970617697395,4.87895887647461
2022,019069,038,11,190113,02,1,2,35,1,2,1,1,1,3,2,1,8.036696434021,19,5,163,4949,94.9122507570542,5,3,1,1,Urbana,2647.72412109375,1687.37972005208,50.7782290799658,32.3606803620835,4.55295278850724,3.92746770130775,3.47694411675554
2022,019069,055,11,190113,01,1,1,24,6,1,1,1,1,91,NA,8,11.7207469940186,19,91,77,11130,213.45187935462,5,3,3,1,Urbana,11760.0244140625,10043.95703125,225.534529419394,192.623675155199,5.36341141782494,5.41847327103154,5.26073841577211
2022,019069,175,11,190113,01,1,1,47,1,1,1,1,1,68,NA,5,10.4323406219482,19,68,100,17597,337.476434950875,5,3,2,1,Urbana,6234.12939453125,3419.0390625,119.558547655218,65.5705582639247,5.82149568550711,4.78380618992826,4.1831267882536904
2022,019069,175,11,190113,02,1,2,45,1,2,1,1,2,30,12,6,6.56245136260986,19,42,126,5766,110.580731029536,5,3,2,1,Urbana,6234.12939453125,3419.0390625,119.558547655218,65.5705582639247,4.7057458517537,4.78380618992826,4.1831267882536904
2022,019070,001,11,190101,01,1,1,26,2,1,1,1,2,77,NA,6,41.7463226318359,19,77,91,29181,559.635156464255,5,3,2,3,Urbana,6252.77109375,2918.04765625,119.916059401184,55.9625117945109,6.3272850650929,4.78679199302415,4.02468203432446
2022,019070,022,11,190101,01,1,1,37,2,1,1,1,1,56,NA,6,30.3056888580322,19,56,112,11603,222.52310477553,5,3,3,3,Urbana,4066.60009765625,7345.32421875,77.9895268129745,140.869115809631,5.40503093790289,4.35657454604582,4.94783120261186
2022,019070,030,11,190101,01,1,1,39,2,1,1,2,NA,48,12,6,30.3056888580322,19,60,108,41319,792.418526779293,5,3,2,3,Urbana,9304.90078125,2674.1068359375,178.450005297941,51.2841985378163,6.67508969514079,5.18430847962483,3.93738268402327
2022,019070,036,11,190101,02,1,2,34,6,3,1,1,2,48,NA,8,33.9083023071289,19,48,120,9863,189.153269189094,5,3,3,3,Urbana,5704.30712890625,6698.20458984375,109.397581049505,128.458612578966,5.24255763450935,4.69498877867857,4.85560677135848
2022,019070,049,11,190101,01,1,1,49,1,1,1,1,2,56,NA,6,30.6535758972168,19,56,112,12058,231.249125000719,5,3,2,3,Urbana,4141.13525390625,3042.25415039062,79.4189669908319,58.3445521900513,5.4434955926047,4.37473721870378,4.06636599002168
2022,019070,049,11,190101,02,1,2,37,1,2,1,1,1,3,NA,7,23.6144008636475,19,3,165,714,13.6931394302964,5,3,2,3,Urbana,4141.13525390625,3042.25415039062,79.4189669908319,58.3445521900513,2.61689493589494,4.37473721870378,4.06636599002168
2022,019070,062,11,190101,01,1,1,48,1,1,1,2,NA,36,NA,8,30.6535758972168,19,36,132,37887,726.599402795011,5,3,3,3,Urbana,12390.025,6217.1984375,237.616722506803,119.233844636566,6.58837529786963,5.47065896593276,4.78108664584514
2022,019070,062,11,190101,02,1,2,38,1,2,1,2,NA,30,NA,8,23.6144008636475,19,30,138,21505,412.424318555355,5,3,3,3,Urbana,12390.025,6217.1984375,237.616722506803,119.233844636566,6.02205271877319,5.47065896593276,4.78108664584514
2022,019070,092,11,190101,01,1,1,57,2,1,1,1,2,48,NA,6,24.5150203704834,19,48,120,12183,233.646383304342,5,3,3,3,Urbana,16322.740234375,8159.666015625,313.038596517934,156.486616886,5.45380878990976,5.7463264944968,5.05297049121815
2022,019070,092,11,190101,03,1,2,31,6,3,1,2,NA,48,NA,10,33.9083023071289,19,48,120,31187,598.106357720802,5,3,3,3,Urbana,16322.740234375,8159.666015625,313.038596517934,156.486616886,6.39376859385658,5.7463264944968,5.05297049121815
2022,019070,092,11,190101,04,1,1,27,6,3,1,2,NA,40,NA,11,41.7463226318359,19,40,128,18424,353.336695887647,5,3,3,3,Urbana,16322.740234375,8159.666015625,313.038596517934,156.486616886,5.86742141505587,5.7463264944968,5.05297049121815
2022,019071,010,11,190113,01,1,1,49,2,1,1,2,NA,72,NA,9,8.84094142913818,19,72,96,30480,584.547464755508,5,3,3,1,Urbana,8801.255859375,7003.83203125,168.7910695296,134.319955952776,6.37083798335593,5.12866167513197,4.90022468484172
2022,019071,060,11,190113,01,1,1,32,2,1,1,2,NA,48,8,11,12.73166847229,19,56,112,60426,1158.85384203794,5,3,3,1,Urbana,30156.3776041667,11361.6380208333,578.341012950309,217.89424870564,7.05518672843155,6.3601636825013,5.38400984741059
2022,019071,060,11,190113,02,1,2,31,2,2,1,2,NA,46,NA,10,9.7796516418457,19,46,122,29119,558.446116345658,5,3,3,1,Urbana,30156.3776041667,11361.6380208333,578.341012950309,217.89424870564,6.32515813461698,6.3601636825013,5.38400984741059
2022,019071,094,11,190113,01,1,1,53,2,1,1,2,NA,40,NA,11,7.14352083206177,19,40,128,1219,23.3780629769345,5,3,3,1,Urbana,22158.1875,6534.0537109375,424.951191820938,125.310516118925,3.15179810303662,6.05197431955522,4.83079478590564
2022,019071,094,11,190113,02,1,2,48,2,2,1,2,NA,28,NA,10,5.56138372421265,19,28,140,25030,480.027002717532,5,3,3,1,Urbana,22158.1875,6534.0537109375,424.951191820938,125.310516118925,6.17384235798117,6.05197431955522,4.83079478590564
2022,019071,111,11,190113,01,1,2,50,5,1,1,1,1,21,3,6,5.11948442459106,19,24,144,902,17.2986159189458,5,3,3,1,Urbana,7923.7578125,8698.58984375,151.962353695326,166.822133861945,2.85062649361797,5.02363281711317,5.11692817813524
2022,019071,111,11,190113,02,1,1,26,6,3,1,1,2,11,NA,10,12.0402517318726,19,11,157,15459,296.473728925702,5,3,3,1,Urbana,7923.7578125,8698.58984375,151.962353695326,166.822133861945,5.69195861055168,5.02363281711317,5.11692817813524
2022,019071,111,11,190113,03,1,2,21,6,3,1,1,2,72,NA,9,7.65088224411011,19,72,96,6706,128.608113472783,5,3,3,1,Urbana,7923.7578125,8698.58984375,151.962353695326,166.822133861945,4.85676990058152,5.02363281711317,5.11692817813524
2022,019071,127,11,190113,01,1,2,48,3,1,1,1,1,20,NA,8,5.56138372421265,19,20,148,6096,116.909492951102,5,3,3,1,Urbana,7702.76953125,5727.2314453125,147.724225757486,109.837225112383,4.76140007092184,4.99534719611112,4.69899949814336
2022,019071,145,11,190113,01,1,1,36,2,1,1,2,NA,48,NA,10,8.74060535430908,19,48,120,23292,446.695523263954,5,3,3,1,Urbana,8406.55859375,4799.43505859375,161.221539150105,92.0438843753176,6.10187720651236,5.08277943870298,4.5222654673983
2022,019071,145,11,190113,02,1,2,33,2,2,1,1,1,25,NA,9,9.7796516418457,19,25,143,7315,140.287555928036,5,3,3,1,Urbana,8406.55859375,4799.43505859375,161.221539150105,92.0438843753176,4.94369428700957,5.08277943870298,4.5222654673983
2022,019071,180,11,190113,03,1,2,53,5,3,1,2,NA,42,NA,11,5.11948442459106,19,42,126,30141,578.046100236082,5,3,2,1,Urbana,19337.3333333333,2502.376953125,370.852663226122,47.9907514373961,6.35965362368578,5.91580484956738,3.87100831395544
2022,019071,180,11,190113,05,1,2,52,5,3,1,1,1,45,NA,6,5.11948442459106,19,45,123,29712,569.818709738047,5,3,2,1,Urbana,19337.3333333333,2502.376953125,370.852663226122,47.9907514373961,6.34531825714784,5.91580484956738,3.87100831395544
2022,019071,180,11,190113,06,1,1,23,6,5,1,1,2,60,NA,8,9.93280792236328,19,60,108,17036,326.717539684214,5,3,2,1,Urbana,19337.3333333333,2502.376953125,370.852663226122,47.9907514373961,5.78909600459846,5.91580484956738,3.87100831395544
2022,019072,005,11,190101,02,1,2,53,2,2,1,1,1,54,NA,6,4.95448923110962,19,54,114,10322,197.956001679999,5,3,3,1,Urbana,14204.9244791667,6688.6484375,272.422985280195,128.275344054512,5.28804479226403,5.60735595133297,4.85417907898785
2022,019072,005,11,190101,03,1,1,27,6,3,1,2,NA,84,NA,10,11.6522083282471,19,84,84,30986,594.251566368576,5,3,3,1,Urbana,14204.9244791667,6688.6484375,272.422985280195,128.275344054512,6.38730274211159,5.60735595133297,4.85417907898785
2022,019072,021,11,190101,02,1,2,57,2,2,1,1,1,40,NA,6,6.45759916305542,19,40,128,1028,19.7150522889981,5,3,3,1,Urbana,10130.2623697917,4659.10026041667,194.278844670927,89.3525342935791,2.98138241957046,5.26929447073826,4.49258960486944
2022,019072,021,11,190101,03,1,1,39,1,4,1,2,NA,46,NA,6,8.45890617370605,19,46,122,20422,391.654472612762,5,3,3,1,Urbana,10130.2623697917,4659.10026041667,194.278844670927,89.3525342935791,5.97038000367083,5.26929447073826,4.49258960486944
2022,019072,021,11,190101,04,1,2,40,1,3,1,2,NA,44,NA,9,5.97402286529541,19,44,124,14696,281.840864240386,5,3,3,1,Urbana,10130.2623697917,4659.10026041667,194.278844670927,89.3525342935791,5.64134260045031,5.26929447073826,4.49258960486944
2022,019072,036,11,190101,01,1,2,40,6,1,1,1,2,48,NA,6,5.97402286529541,19,48,120,3544,67.9670674243281,5,3,2,1,Urbana,3135.32779947917,2228.89794921875,60.1295248150595,42.745952933549,4.21902328528032,4.0965009823936,3.75527452268037
2022,019072,052,11,190101,01,1,1,51,1,1,1,1,1,77,NA,6,6.91329336166382,19,77,91,19610,376.081882672425,5,3,3,1,Urbana,5103.07763671875,4647.00927734375,97.8671619092676,89.120652617015,5.92980689274574,4.58361106844025,4.48999109905404
2022,019072,084,11,190101,01,1,1,23,6,1,1,1,1,48,NA,8,9.61268520355225,19,48,120,20193,387.262695400524,5,3,3,1,Urbana,23241.599609375,11648.3798828125,445.7289412245,223.393403182648,5.95910326223417,6.09971101216005,5.40893435702564
2022,019072,100,11,190101,01,1,1,53,2,1,1,2,NA,84,NA,9,6.91329336166382,19,84,84,31778,609.440594980333,5,3,3,1,Urbana,11918.3411458333,9168.23177083333,228.570738218115,175.828957937386,6.41254147900366,5.43184573887225,5.16951169260409
2022,019072,115,11,190101,01,1,1,48,2,1,1,2,NA,40,NA,11,8.55600833892822,19,40,128,48561,931.306083858013,5,3,3,1,Urbana,24592.259765625,5676.5185546875,471.631991424048,108.864649927171,6.83658799215742,6.15619900229132,4.69010536683908
2022,019072,115,11,190101,02,1,2,48,2,2,1,2,NA,44,NA,11,5.38214635848999,19,44,124,42621,817.388369269834,5,3,3,1,Urbana,24592.259765625,5676.5185546875,471.631991424048,108.864649927171,6.70611434209554,6.15619900229132,4.69010536683908
2022,019072,133,11,190101,01,1,1,47,2,1,1,2,NA,54,NA,6,8.55600833892822,19,54,114,72074,1382.23995980277,5,3,3,1,Urbana,15454.7408854167,5667.33528645833,296.392047343294,108.688532599037,7.23146062152935,5.69168306223639,4.68848629269306
2022,019073,015,11,190101,02,1,2,53,2,2,1,1,1,24,NA,5,152.428283691406,19,24,144,10567,202.6546279551,5,3,2,5,Urbana,4403.12421875,2786.305859375,84.4434087622668,53.4359588625681,5.31150318999638,4.43608159121158,3.97848390628237
2022,019073,015,11,190101,03,1,2,29,5,3,1,1,1,8,NA,6,262.310516357422,19,8,160,1018,19.5232716247083,5,3,2,5,Urbana,4403.12421875,2786.305859375,84.4434087622668,53.4359588625681,2.97160717066582,4.43608159121158,3.97848390628237
